"","district.ID","numb.ini","district.name","males","females","total","males.per","females.per","gender.ratio","young","medium","old","young.per","medium.per","abitur.per","nodegree.per","unemployment","GDP.cap","pop.dens","refugees","east","refugee.ratio"
"115",5970,0,"Siegen-Wittgenstein, Landkreis",135890,140019,275909,0.492517460467038,0.507482539532962,0.970511144916047,86666,122158,75589,0.314110811898126,0.442747427593881,46.1,3.2,5.8,35013,242.7,952,0,0.00345041299848863
"116",5974,2,"Soest, Landkreis",145985,150757,296742,0.491959345155051,0.50804065484495,0.968346411775241,90339,134088,79855,0.304436176880927,0.451867278646097,47.5,3.6,6.3,29485,222,963,0,0.00324524334270174
"117",5978,1,"Unna, Landkreis",189807,201967,391774,0.484480848652539,0.515519151347461,0.939792144261191,113155,176121,112191,0.288827232026628,0.449547443168766,47.5,5.2,9.3,25963,720.9,1309,0,0.0033412120253003
"118",6411,2,"Darmstadt, kreisfreie Stadt",76652,75227,151879,0.504691234469545,0.495308765530455,1.01894266686163,55570,68322,34514,0.365883367680851,0.449844942355428,57.7,2.3,6.7,54305,1226.5,130,0,0.000855944534794145
"119",6412,15,"Frankfurt am Main, kreisfreie Stadt",353801,363823,717624,0.49301723465213,0.50698276534787,0.972453638170209,232878,367997,149642,0.324512558108424,0.5127991817442,40.6,4.9,7.3,78877,2824.5,1135,0,0.00158160819593548
"120",6413,0,"Offenbach am Main, kreisfreie Stadt",59831,61157,120988,0.494520117697623,0.505479882302377,0.978318099318148,41473,56830,27285,0.34278606142758,0.469716004893047,37.3,6.2,11.3,31535,2655.4,178,0,0.00147122028630939
"121",6414,4,"Wiesbaden, kreisfreie Stadt",131364,143752,275116,0.477485860509749,0.522514139490251,0.913823807668763,86365,128519,69448,0.313922127393536,0.467144768025124,39.7,5.8,7.4,51664,1343,448,0,0.00162840401866849
"122",6431,2,"Bergstraße, Landkreis",129540,134282,263822,0.491012879896294,0.508987120103706,0.964686257279457,75516,120890,74108,0.286238448650984,0.458225621820773,45.2,2.6,4.3,27732,364.6,827,0,0.00313468929808735
"123",6432,0,"Darmstadt-Dieburg, Landkreis",142358,145608,287966,0.494356972698166,0.505643027301834,0.977679797813307,86618,133085,75973,0.300792454664787,0.46215525443976,33.2,4.9,4.8,22108,433.3,769,0,0.00267045415083725
"124",6433,1,"Groß-Gerau, Landkreis",129182,131611,260793,0.495343049851798,0.504656950148202,0.981544095858249,82122,121384,65240,0.314893421219128,0.465441940542883,30.1,4.6,6.1,32409,567.9,417,0,0.00159896929748881
"125",6434,6,"Hochtaunuskreis",111144,119654,230798,0.481563965025693,0.518436034974307,0.928878265666004,66325,104552,65164,0.287372507560724,0.453002192393348,46.4,3.1,4,45051,475.4,446,0,0.00193242575758889
"126",6435,2,"Main-Kinzig-Kreis",199637,207982,407619,0.489763725439688,0.510236274560312,0.959876335452106,121031,186666,111117,0.296921880481528,0.457942343217563,33.7,4.1,5.1,28050,289.8,976,0,0.00239439280308327
"127",6436,2,"Main-Taunus-Kreis",111786,118190,229976,0.486076808014749,0.513923191985251,0.945816058888231,67022,107195,61560,0.291430410129753,0.46611385535882,44.5,2.9,4.2,52323,1025.3,524,0,0.00227849862594358
"128",6437,0,"Odenwaldkreis",47417,48665,96082,0.493505547344976,0.506494452655024,0.974355286139936,28053,42327,28138,0.291969359505422,0.440529963989093,35.5,3.1,5.7,23357,154.2,61,0,0.000634874378135343
"129",6438,3,"Offenbach, Landkreis",167528,174141,341669,0.490322505114599,0.509677494885401,0.962025025697567,101040,157981,92246,0.295724809684227,0.462380256915319,41.5,3.5,5.4,30433,949.5,727,0,0.00212779034679763
"130",6439,1,"Rheingau-Taunus-Kreis",89152,92965,182117,0.489531455053619,0.510468544946381,0.958984564083257,51493,82469,52159,0.282746805624955,0.452835265241575,41.2,4.9,4.4,22598,223.3,436,0,0.00239406535359137
"131",6440,0,"Wetteraukreis",146206,151163,297369,0.491665237465909,0.508334762534091,0.967207583866422,88625,137076,79557,0.298030393215164,0.460962642373617,46.3,4.3,5.2,24249,268.4,824,0,0.00277096805652237
"132",6531,4,"Gießen, Landkreis",127749,132085,259834,0.491656211273351,0.508343788726649,0.967172653972821,89373,116036,64687,0.343961914145185,0.446577430205439,43,3.7,6.8,30723,297,1716,0,0.00660421653825134
"133",6532,2,"Lahn-Dill-Kreis",123306,128134,251440,0.490399300031817,0.509600699968183,0.962320695521876,75754,112664,69872,0.301280623608018,0.448075087496023,28.2,4,6,30181,235.7,819,0,0.00325723830734967
"134",6533,0,"Limburg-Weilburg, Landkreis",84245,86140,170385,0.494439064471638,0.505560935528362,0.978000928720687,51392,77371,46017,0.30162279543387,0.45409513748276,38.7,3.6,5.6,25194,230.2,532,0,0.00312234058162397
"135",6534,3,"Marburg-Biedenkopf, Landkreis",118073,123525,241598,0.488716794013195,0.511283205986805,0.955863185589962,82339,107398,60692,0.34080994047964,0.444531825594583,39.6,4.1,4.2,30020,191.4,652,0,0.00269869783690262
"136",6535,0,"Vogelsbergkreis",52477,53286,105763,0.496175411060579,0.503824588939421,0.984817775776001,28762,47113,32300,0.271947656552859,0.445458241540047,29.3,3.9,4.3,22776,72.9,320,0,0.0030256327827312
"137",6611,3,"Kassel, kreisfreie Stadt",94439,100308,194747,0.484931731939388,0.515068268060612,0.94149021015273,66047,87932,49213,0.339142579860023,0.451519150487556,44.1,6.6,9.8,43012,1817.6,437,0,0.00224393700544809
"138",6631,1,"Fulda, Landkreis",106883,110443,217326,0.491809539585692,0.508190460414308,0.967766178028485,68988,96981,57621,0.317440159023771,0.446246652494409,33,3.3,3.5,32765,156.7,596,0,0.00274242382411676
"139",6632,1,"Hersfeld-Rotenburg, Landkreis",59120,60274,119394,0.495167261336416,0.504832738663584,0.980854099611773,33663,52403,36387,0.281948841650334,0.438908152838501,23.3,3.5,4.9,29674,109.1,259,0,0.00216928823893998
"140",6633,1,"Kassel, Landkreis",114016,119435,233451,0.488393710029085,0.511606289970915,0.954628040356679,63220,103051,72579,0.270806293397758,0.441424538768307,32.5,3.3,5.1,24429,180.5,485,0,0.00207752376301665
"141",6634,1,"Schwalm-Eder-Kreis",89374,90092,179466,0.497999621098147,0.502000378901853,0.992030368956178,50922,80654,52342,0.28374176724282,0.449411030501599,39.9,5.2,5.2,25793,116.6,630,0,0.00351041422887901
"142",6635,0,"Waldeck-Frankenberg, Landkreis",77403,79057,156460,0.494714303975457,0.505285696024543,0.979078386480641,45292,69304,45596,0.289479739230474,0.442950274830628,31.2,4.9,4.9,29759,84.7,402,0,0.00256934679790362
"143",6636,0,"Werra-Meißner-Kreis",49020,51186,100206,0.489192263936291,0.510807736063709,0.957683741648107,26780,43369,32421,0.267249466099834,0.43279843522344,28.2,4.8,6.6,23509,97.9,224,0,0.00223539508612259
"144",7111,6,"Koblenz, kreisfreie Stadt",53731,57703,111434,0.482177791338371,0.517822208661629,0.93116475746495,35826,49615,30705,0.321499721808425,0.445241129278317,44.8,5.7,6.8,56011,1052.4,399,0,0.0035805947915358
"145",7131,1,"Ahrweiler, Landkreis",61804,64839,126643,0.488017498006206,0.511982501993794,0.953191751877728,35406,55585,38666,0.279573288693414,0.438910954415167,39.8,3.7,4.2,22206,160.2,218,0,0.00172137425676903
"146",7132,3,"Altenkirchen (Westerwald), Landkreis",63272,64956,128228,0.493433571450853,0.506566428549147,0.974074758297925,38448,56970,36077,0.299840908381945,0.444286739245719,28.4,3.9,5.5,24191,200,306,0,0.00238637427083008
"147",7133,1,"Bad Kreuznach, Landkreis",75807,80137,155944,0.486116811162982,0.513883188837018,0.945967530603841,45071,69448,45490,0.2890204175858,0.445339352588109,35.9,4.7,7.1,27148,179.8,330,0,0.00211614425691274
"148",7134,0,"Birkenfeld, Landkreis",39778,40813,80591,0.493578687446489,0.506421312553511,0.974640433195305,22495,35285,24857,0.279125460659379,0.437828045315234,26.8,3.7,6.9,25342,103.9,146,0,0.00181161668176347
"149",7135,0,"Cochem-Zell, Landkreis",30984,31057,62041,0.499411679373318,0.500588320626682,0.997649483208294,17580,27208,18710,0.283361003207556,0.438548701665028,17.2,8.1,3.9,25221,87.8,165,0,0.00265953160007092
"150",7137,2,"Mayen-Koblenz, Landkreis",103353,107088,210441,0.491125778721827,0.508874221278173,0.965122142536979,61465,96093,58644,0.29207711425055,0.456626798009894,23.1,6,4.8,26546,256.7,449,0,0.00213361464733583
"151",7138,1,"Neuwied, Landkreis",87875,91442,179317,0.490053926844638,0.509946073155362,0.960991666848931,53684,79286,50902,0.29938042684185,0.442155512305024,21.3,8.7,5.9,27152,286.3,436,0,0.0024314482174027
"152",7140,3,"Rhein-Hunsrück-Kreis",50460,51485,101945,0.494972779439894,0.505027220560106,0.980091288724871,29567,45795,29163,0.290028937172005,0.449212810829369,25.7,4.4,4.6,29741,104.6,186,0,0.00182451321791162
"153",7141,0,"Rhein-Lahn-Kreis",59830,61657,121487,0.492480676944858,0.507519323055142,0.970368328008174,34226,54183,36048,0.281725616732655,0.445998337270654,31.6,7.7,4.3,23264,155.1,257,0,0.00211545268217999
"154",7143,0,"Westerwaldkreis",98644,100487,199131,0.495372393047793,0.504627606952207,0.981659319115906,60034,91113,53241,0.301479930297141,0.457553068080811,21,6.1,4,30457,200.9,421,0,0.00211418613877297
"155",7211,4,"Trier, kreisfreie Stadt",52754,55718,108472,0.48633748801534,0.51366251198466,0.946803546430238,39966,49194,24794,0.368445313076186,0.453517958551516,41.7,4.6,5.6,38433,915.5,871,0,0.00802972195589645
"156",7231,0,"Bernkastel-Wittlich, Landkreis",55069,55912,110981,0.496202052603599,0.503797947396401,0.984922735727572,31990,49871,31897,0.288247537866842,0.449365206656995,25.2,5.7,3.9,28422,94.8,239,0,0.00215352177399735
"157",7232,0,"Eifelkreis Bitburg-Prüm",48151,48257,96408,0.49945025309103,0.50054974690897,0.997803427482023,29662,43804,25644,0.307671562525931,0.454360633972284,34.8,3.9,3.3,26791,59.1,264,0,0.00273836196166293
"158",7233,0,"Vulkaneifel, Landkreis",30261,30514,60775,0.497918552036199,0.502081447963801,0.991708723864456,17467,26271,18477,0.287404360345537,0.432266556972439,31.1,5,4.7,28495,66.7,145,0,0.00238584944467297
"159",7235,0,"Trier-Saarburg, Landkreis",71417,73810,145227,0.491761173886399,0.508238826113601,0.967578918845685,42906,67756,38316,0.295440930405503,0.466552362852638,25.9,7.4,3.6,17783,131,249,0,0.00171455721043608
"160",7311,0,"Frankenthal (Pfalz), kreisfreie Stadt",23101,24623,47724,0.484054144665158,0.515945855334842,0.938187873126751,14489,21158,13686,0.303599865895566,0.443340876707736,37.6,8.8,7.2,30852,1081.6,126,0,0.00264018104098567
"161",7312,1,"Kaiserslautern, kreisfreie Stadt",48751,48631,97382,0.500616130291019,0.499383869708981,1.00246756184327,33407,42039,25593,0.343051077201125,0.431691688402374,46,5,10.3,35599,695.4,153,0,0.00157113224209813
"162",7313,1,"Landau in der Pfalz, kreisfreie Stadt",20968,23497,44465,0.471561902620038,0.528438097379962,0.892369238626208,15066,20128,11099,0.338828291914989,0.452670639829079,43.9,5.6,5.2,37501,528.3,107,0,0.00240638704599123
"163",7314,2,"Ludwigshafen am Rhein, kreisfreie Stadt",81120,82712,163832,0.49514136432443,0.50485863567557,0.980752490569688,53821,74679,40968,0.328513355144294,0.455826700522486,35.9,9,9.1,70052,2082.8,538,0,0.00328385175057376
"164",7315,5,"Mainz, kreisfreie Stadt",100009,106982,206991,0.483156272494939,0.516843727505061,0.934820810977548,73509,97504,47233,0.355131382523878,0.471054297046732,49.5,1.8,6.4,47196,2089.9,410,0,0.00198076244860888
"165",7316,1,"Neustadt an der Weinstraße, kreisfreie Stadt",25448,27116,52564,0.48413362757781,0.51586637242219,0.938486502433987,14994,23285,15784,0.285252263906856,0.442983791187885,53,7,5.6,26897,447.5,116,0,0.00220683357430941
"166",7317,0,"Pirmasens, kreisfreie Stadt",19329,20717,40046,0.482669929580982,0.517330070419018,0.933001882511947,11129,16999,12994,0.277905408779903,0.424486840133846,40.4,6.7,13.1,34640,653.4,155,0,0.00387054886880088
"167",7318,1,"Speyer, kreisfreie Stadt",23964,25891,49855,0.480673954467957,0.519326045532043,0.925572592792862,14653,22491,14112,0.293912345802828,0.451128271988767,51.3,2.5,6.4,43454,1167.6,101,0,0.00202587503760907
"168",7319,1,"Worms, kreisfreie Stadt",39539,41471,81010,0.488075546228861,0.511924453771139,0.953413228521135,26029,36482,21111,0.321306011603506,0.450339464263671,36.2,4.1,8.4,31172,738.5,145,0,0.00178990248117516
"169",7320,0,"Zweibrücken, kreisfreie Stadt",16695,17316,34011,0.490870600688013,0.509129399311987,0.964137214137214,10155,14888,10029,0.298579871218135,0.43774073093999,43.1,5.1,7.8,36956,482.5,97,0,0.00285201846461439
"170",7331,1,"Alzey-Worms, Landkreis",62604,63394,125998,0.496865029603644,0.503134970396355,0.987538252831498,37980,59028,32284,0.301433356085017,0.468483626724234,31,4.4,4.4,21959,212.9,298,0,0.00236511690661757
"171",7332,1,"Bad Dürkheim, Landkreis",64319,67211,131530,0.489006310347449,0.510993689652551,0.956971329097915,35678,59137,39701,0.271253706378773,0.449608454345016,30.6,7.4,4.1,19678,220.3,339,0,0.00257735877746522
"172",7333,1,"Donnersbergkreis",36957,38005,74962,0.493009791627758,0.506990208372242,0.972424680963031,22086,34157,20509,0.29462927883461,0.455657533150129,26.4,5.9,5.5,23123,116.5,228,0,0.00304154104746405
"173",7334,1,"Germersheim, Landkreis",62734,63532,126266,0.496840004435081,0.503159995564919,0.987439400617012,39329,58941,31660,0.311477357325012,0.466800247097398,27.3,4,4.5,31431,270.7,288,0,0.00228089905437727
"174",7335,0,"Kaiserslautern, Landkreis",51082,53206,104288,0.489816661552623,0.510183338447377,0.960079690260497,31078,47018,28950,0.298001687634244,0.450847652654188,26.7,6.3,5.7,19178,162.7,308,0,0.00295335992635778
"175",7336,0,"Kusel, Landkreis",35084,35799,70883,0.494956477575723,0.505043522424277,0.980027375066343,19709,31573,21351,0.278049743944246,0.445424149655065,19.4,3.7,4.9,15711,124,161,0,0.0022713485603036
"176",7337,0,"Südliche Weinstraße, Landkreis",54155,55580,109735,0.493507085250832,0.506492914749168,0.974361281036344,31041,49758,31600,0.282872374356404,0.453437827493507,34.1,4.9,4.1,21265,170.4,234,0,0.00213240989656901
"177",7338,1,"Rhein-Pfalz-Kreis",73542,76509,150051,0.490113361457105,0.509886638542895,0.961220248598204,42171,68442,43067,0.281044444888738,0.45612491752804,13.9,3.9,3.6,16115,488.8,210,0,0.00139952416178499
"178",7339,0,"Mainz-Bingen, Landkreis",100368,104146,204514,0.490763468515603,0.509236531484397,0.963724002842164,60116,95937,53418,0.29394564675279,0.469097470099846,38.7,4.2,4.1,28509,335.7,274,0,0.00133976158111425
"179",7340,0,"Südwestpfalz, Landkreis",47535,48875,96410,0.493050513432217,0.506949486567783,0.972583120204604,25688,43074,29887,0.266445389482419,0.446779379732393,15.2,2.3,4.7,14998,101.3,203,0,0.00210559070635826
"180",8111,6,"Stuttgart, kreisfreie Stadt",303517,308924,612441,0.495585697234509,0.504414302765491,0.98249731325504,203409,294961,142079,0.332128319299328,0.481615371929704,40.2,4.5,5.7,64337,2914.4,1487,0,0.0024279889817958
"181",8115,5,"Böblingen, Landkreis",184903,189376,374279,0.494024511126726,0.505975488873274,0.97638032274417,117720,172630,95175,0.314524726206921,0.461233464875133,29.8,3.9,3.5,45956,599.5,733,0,0.0019584320787434
"182",8116,8,"Esslingen, Landkreis",255148,261631,516779,0.493727492796727,0.506272507203273,0.975220826278232,160771,237143,134051,0.311102037815004,0.458886680766827,30.7,3.9,3.5,34063,798.6,1424,0,0.00275552992671916
"183",8117,1,"Göppingen, Landkreis",123674,126443,250117,0.494464590571612,0.505535409428387,0.978100804314988,76506,111921,68474,0.305880847763247,0.447474581895673,24.9,4.6,4.1,29457,387.3,639,0,0.00255480435156347
"184",8118,2,"Ludwigsburg, Landkreis",259669,266708,526377,0.493313727613479,0.506686272386521,0.973607840784678,164973,244685,132762,0.313412250155307,0.464847438242932,29.2,4.7,3.7,35363,759.5,1218,0,0.00231393088983751
"185",8119,7,"Rems-Murr-Kreis",203528,210488,414016,0.49159452774772,0.50840547225228,0.966933981984721,126763,188103,110308,0.306178988251662,0.454337513526047,25.7,5.2,3.9,28784,479,1028,0,0.00248299582624826
"186",8121,0,"Heilbronn, kreisfreie Stadt",59467,60374,119841,0.496215819293898,0.503784180706102,0.984976976844337,39519,53550,30776,0.329761934563296,0.446842065737102,27.8,3.6,6.3,43239,1182.6,146,0,0.00121828088884439
"187",8125,4,"Heilbronn, Landkreis",163904,165346,329250,0.497810174639332,0.502189825360668,0.991278893955705,104132,152890,81453,0.316270311313592,0.464358390280942,22.1,4.1,3.5,43788,296.4,634,0,0.00192558845861807
"188",8126,1,"Hohenlohekreis",54551,54265,108816,0.50131414497868,0.49868585502132,1.00527043213858,35355,49651,26947,0.324906263784738,0.456284002352595,21.3,4.3,3,41284,138.9,212,0,0.00194824290545508
"189",8127,1,"Schwäbisch Hall, Landkreis",94451,94523,188974,0.499809497602845,0.500190502397155,0.999238280630111,61253,86492,46790,0.324134537026258,0.457692592631791,22.9,4.5,3.5,34736,126.5,394,0,0.00208494290219819
"190",8128,1,"Main-Tauber-Kreis",64382,65917,130299,0.494109701532629,0.505890298467371,0.976713139250876,38973,57821,37009,0.29910436764672,0.443756283624587,21.9,4,3.5,34271,99.6,231,0,0.00177284553219902
"191",8135,0,"Heidenheim, Landkreis",63850,65044,128894,0.495368287119649,0.504631712880351,0.981643195375438,39714,56603,35994,0.308113643769299,0.439143792573743,25.4,4.2,5.4,30942,204,324,0,0.00251369342250221
"192",8136,0,"Ostalbkreis",152784,155421,308205,0.495722003212148,0.504277996787852,0.983033180844287,98754,137985,80019,0.320416605830535,0.447705261108678,26.6,3.9,3.5,35647,203.1,785,0,0.00254700605116724
"193",8211,1,"Baden-Baden, kreisfreie Stadt",25159,28183,53342,0.471654606126504,0.528345393873496,0.89270127381755,13788,23167,17725,0.258482996513067,0.434310674515391,45.6,4.9,5.6,50881,378.1,129,0,0.00241835701698474
"194",8212,6,"Karlsruhe, kreisfreie Stadt",150925,149126,300051,0.502997823703304,0.497002176296696,1.01206362404946,102181,138551,71538,0.34054544060843,0.461758167778144,41.4,5.9,5.5,52501,1724.3,128,0,0.000426594145661904
"195",8215,2,"Karlsruhe, Landkreis",213248,218067,431315,0.494413595631963,0.505586404368037,0.977901287219066,129574,197908,115511,0.300416169157113,0.458847941759503,27,3.7,3.3,31988,395.6,886,0,0.00205418313761404
"196",8216,0,"Rastatt, Landkreis",110905,113782,224687,0.493597760440079,0.506402239559921,0.974714805505264,66419,102733,61454,0.295606777428156,0.457227164900506,23.1,5.8,3.5,35220,302.3,252,0,0.0011215602148767
"197",8221,3,"Heidelberg, kreisfreie Stadt",74015,80700,154715,0.478395759945707,0.521604240054293,0.917162329615861,58787,72556,32468,0.379969621562227,0.468965517241379,55.2,1.6,5.4,45397,1397.7,465,0,0.00300552629027567
"198",8222,6,"Mannheim, kreisfreie Stadt",148515,151329,299844,0.495307559931164,0.504692440068836,0.981404753880618,99947,139315,72870,0.333329998265765,0.46462493830125,33.3,5.8,6.1,49475,2046.7,512,0,0.0017075545950561
"199",8225,2,"Neckar-Odenwald-Kreis",70574,71077,141651,0.498224509533995,0.501775490466004,0.992923167832069,42801,63866,38671,0.302158121015736,0.450868684301558,25.4,4.8,3.9,27965,125.7,352,0,0.00248498069198241
"200",8226,11,"Rhein-Neckar-Kreis",261056,273673,534729,0.488202435252249,0.511797564747751,0.953897534649015,160294,245366,144077,0.299766797761109,0.458860469508854,29.7,4.6,4.5,26878,500.1,688,0,0.0012866330421578
"201",8231,0,"Pforzheim, kreisfreie Stadt",58088,61203,119291,0.48694369231543,0.51305630768457,0.949103802101204,39577,52175,31554,0.331768532412336,0.437375828855488,31.1,5,7.6,38791,1201.6,408,0,0.00342020772732226
"202",8235,0,"Calw, Landkreis",75897,76869,152766,0.496818663838812,0.503181336161188,0.987355110642782,47606,68368,40779,0.311626932694448,0.447534137177121,23.3,4.1,4.1,25214,189.9,418,0,0.0027362109369886
"203",8236,1,"Enzkreis",95631,98097,193728,0.493635406342914,0.506364593657086,0.974861616563198,59069,87797,51816,0.304906879748926,0.453197266270235,20.3,4.3,2.8,25925,336.1,411,0,0.00212153121902874
"204",8237,1,"Freudenstadt, Landkreis",56951,58196,115147,0.494593866970047,0.505406133029953,0.978606777098082,36222,51875,30141,0.314571808210375,0.450511085829418,19.4,5.9,3.7,32202,131.8,260,0,0.00225798327355467
"205",8311,6,"Freiburg im Breisgau, kreisfreie Stadt",105262,116941,222203,0.473719976777991,0.526280023222009,0.900129124943347,84644,102769,46782,0.380930950527221,0.462500506293794,44.3,5.2,6,39746,1439.2,940,0,0.00423036592665266
"206",8315,1,"Breisgau-Hochschwarzwald, Landkreis",123695,129054,252749,0.489398573288124,0.510601426711876,0.95847474700513,77849,112465,69123,0.308009131589047,0.44496714131411,29.1,3.7,3.4,25448,181.5,641,0,0.00253611290252385
"207",8316,4,"Emmendingen, Landkreis",78403,81305,159708,0.49091466927142,0.50908533072858,0.964307238177234,49004,72806,42077,0.306834973827235,0.455869461767726,17.9,5.8,3.3,25905,232.7,390,0,0.0024419565707416
"208",8317,2,"Ortenaukreis",205634,210005,415639,0.494741831252601,0.505258168747399,0.979186209852146,130272,186797,110192,0.313425833475684,0.449421252577357,26.9,4.1,3.6,34503,223,914,0,0.00219902367198458
"209",8325,1,"Rottweil, Landkreis",67390,68522,135912,0.495835540643946,0.504164459356054,0.983479758325793,42598,60483,36520,0.313423391606334,0.445015892636412,25.5,3.9,2.9,35396,175.9,355,0,0.00261198422508682
"210",8326,2,"Schwarzwald-Baar-Kreis",101520,104596,206116,0.492538182382736,0.507461817617264,0.970591609621783,63857,90157,58075,0.309810980224728,0.437409031807332,22.1,6.2,3.7,33034,200,538,0,0.00261018067495973
"211",8327,0,"Tuttlingen, Landkreis",67130,67477,134607,0.498711062574755,0.501288937425245,0.994857507002386,44218,60196,34193,0.328497032100857,0.447198139769849,20.5,4.6,2.8,40665,181.4,136,0,0.00101034864457272
"212",8335,6,"Konstanz, Landkreis",133555,142230,275785,0.484272168537085,0.515727831462915,0.939007241791465,90158,121703,72740,0.326914081621553,0.441296662255018,26.8,3.7,4.2,27556,334.3,570,0,0.00206682741991044
"213",8336,5,"Lörrach, Landkreis",109113,114579,223692,0.487782307816104,0.512217692183896,0.952294923153457,70048,102490,57586,0.313144859896644,0.458174632977487,25.1,3.1,3.5,28896,275.1,441,0,0.001971460758543
"214",8337,3,"Waldshut, Landkreis",81296,83915,165211,0.492073772327508,0.507926227672492,0.968789846868855,52154,73249,44425,0.315681159244844,0.443366361803996,22.2,4.6,3,26652,145.2,367,0,0.00222140172264559
"215",8415,4,"Reutlingen, Landkreis",136659,141372,278031,0.491524326424032,0.508475673575968,0.966662422544776,87686,125782,72712,0.315382097679755,0.452402789616985,27.1,4.9,3.8,33204,268.5,644,0,0.00231628847142945
"216",8416,2,"Tübingen, Landkreis",106280,112075,218355,0.486730324471617,0.513269675528383,0.948293553424046,79968,99377,47902,0.366229305488768,0.455116667811591,38,5.4,3.3,27880,417.1,639,0,0.00292642714845092
"217",8417,1,"Zollernalbkreis",92032,94328,186360,0.493839879802533,0.506160120197467,0.975659401238233,56761,82965,51558,0.304577162481219,0.445186735350934,19.4,4.5,4.1,30356,201.2,470,0,0.00252200042927667
"218",8421,1,"Ulm, kreisfreie Stadt",59216,61498,120714,0.490547906622264,0.509452093377736,0.962893102214706,41601,55202,28987,0.344624484318306,0.457295756913034,41.8,4.7,4.7,60321,1004.4,163,0,0.00135029905396226
"219",8425,1,"Alb-Donau-Kreis",94785,94344,189129,0.501165870913504,0.498834129086496,1.00467438310862,62133,85660,46565,0.328521802579192,0.452918378461262,18.4,4.6,2.8,25529,138.3,462,0,0.00244277715210253
"220",8426,2,"Biberach, Landkreis",95049,95389,190438,0.499107321017864,0.500892678982136,0.996435647716194,63254,86862,45736,0.332150096094267,0.456116951448765,21.1,4.4,2.6,40994,133.9,438,0,0.00229996114220901
"221",8435,2,"Bodenseekreis",102728,106658,209386,0.490615418413839,0.509384581586161,0.963153256202066,63339,93291,58656,0.30249873439485,0.445545547457805,25.7,6,2.8,39554,312,469,0,0.00223988232260036
"222",8436,3,"Ravensburg, Landkreis",136115,139224,275339,0.494354232418945,0.505645767581055,0.977669080043671,90870,123882,68718,0.330029527237333,0.449925364732203,22.2,5.3,2.9,35743,167.6,668,0,0.00242610018922129
"223",8437,1,"Sigmaringen, Landkreis",63428,64288,127716,0.49663315481224,0.50336684518776,0.986622697859632,41522,56912,32733,0.325111967177174,0.445613705408876,27.9,5.7,3.7,30283,105.5,139,0,0.00108835228162486
"224",9161,1,"Ingolstadt, kreisfreie Stadt",65928,65074,131002,0.503259492221493,0.496740507778507,1.01312352091465,42886,61370,31663,0.327369047800797,0.468466130288087,32.8,4.4,3.6,101016,968.3,263,0,0.00200760293735973
"225",9162,23,"München, kreisfreie Stadt",694949,734635,1429584,0.486119738329472,0.513880261670528,0.945978615230693,460176,713358,324423,0.321895040795084,0.498996910989491,32.8,6,5.2,60084,4530.6,2846,0,0.00199078892880726
"226",9163,1,"Rosenheim, kreisfreie Stadt",29693,31196,60889,0.487657869237465,0.512342130762535,0.951820746249519,19552,27949,15656,0.321108903085943,0.459015585737982,32.7,6.2,5.1,40831,1624.5,135,0,0.00221714923877876
"227",9171,1,"Altötting, Landkreis",52765,54700,107465,0.490997068813102,0.509002931186898,0.964625228519196,32313,48196,29753,0.300683943609547,0.448480900758386,23.2,3.2,3.5,44405,187.9,231,0,0.00214953705857721
"228",9172,0,"Berchtesgadener Land, Landkreis",50320,52656,102976,0.488657551274083,0.511342448725917,0.955636584624734,30911,44914,30226,0.300176740211311,0.436159881914232,22.1,4.6,4.2,25996,121.9,196,0,0.00190335612181479
"229",9173,1,"Bad Tölz-Wolfratshausen, Landkreis",60494,62846,123340,0.490465380249716,0.509534619750284,0.96257518378258,37549,55951,33178,0.304434895411059,0.453632236095346,30,2.2,2.8,24990,109.9,182,0,0.00147559591373439
"230",9174,7,"Dachau, Landkreis",72617,73662,146279,0.496428058709726,0.503571941290274,0.985813580950829,46485,69867,34201,0.31778314043711,0.477628367708283,25.4,5,2.4,23058,249.3,255,0,0.00174324407467921
"231",9175,3,"Ebersberg, Landkreis",66840,68033,134873,0.495577320887057,0.504422679112943,0.982464392280217,42920,63282,32152,0.318225293424184,0.469196948240196,35.6,5.7,2.4,24243,242.1,190,0,0.00140873265961312
"232",9176,3,"Eichstätt, Landkreis",64170,63019,127189,0.504524762361525,0.495475237638475,1.01826433297894,42869,59221,28855,0.337049587621571,0.465614164746951,21.7,1.7,1.4,25941,103.7,41,0,0.000322354920629929
"233",9177,2,"Erding, Landkreis",66068,65771,131839,0.501126373834753,0.498873626165247,1.00451566799957,43210,63935,28464,0.327748238381663,0.484947549662846,23.6,2.8,2.1,25316,149.6,275,0,0.0020858774717648
"234",9178,2,"Freising, Landkreis",86129,84228,170357,0.505579459605417,0.494420540394583,1.02256969178895,58196,82853,35082,0.341612026509037,0.486349254800214,24.3,3.7,2.4,37782,211.3,296,0,0.00173752766249699
"235",9179,12,"Fürstenfeldbruck, Landkreis",102363,107915,210278,0.486798428746707,0.513201571253293,0.948552101190752,63569,95606,56777,0.302309323847478,0.454664777104595,39.3,2.7,3.2,21098,479,320,0,0.00152179495715196
"236",9180,0,"Garmisch-Partenkirchen, Landkreis",41509,44422,85931,0.483050354354075,0.516949645645925,0.934424384314078,24381,36961,26806,0.283727641945282,0.430124169391721,36.8,2.2,3.7,24123,84.4,201,0,0.00233908601086919
